token_id,name,description,owner,image_url,animation_url,contract_address,chain,token_standard,traits,trait_count,rarity_score,last_sale_price,last_sale_date,current_listing_price,listing_currency,is_listed,rarity_rank
8570,CryptoPunk #8570,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/981345b4afc25fbfd2376731146abb/4e981345b4afc25fbfd2376731146abb.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8572,CryptoPunk #8572,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/5e01222e4c78797570290965feeba8/3e5e01222e4c78797570290965feeba8.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8576,CryptoPunk #8576,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/0340cec8e5a644f9cd9e672b68d38f/750340cec8e5a644f9cd9e672b68d38f.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8601,CryptoPunk #8601,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/f547d2602c34860fa9565c7761a38d/6bf547d2602c34860fa9565c7761a38d.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8575,CryptoPunk #8575,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/cb8227b1a894662fbe330ad1198725/facb8227b1a894662fbe330ad1198725.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8578,CryptoPunk #8578,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/e5cbf6a3fb4deec53bffd6284e2392/22e5cbf6a3fb4deec53bffd6284e2392.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8596,CryptoPunk #8596,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/5a49b8abb664941baa7b4f3d37a66a/4f5a49b8abb664941baa7b4f3d37a66a.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8559,CryptoPunk #8559,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/1ac305f943e31cdd4a9203dc5ed7d8/8b1ac305f943e31cdd4a9203dc5ed7d8.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8591,CryptoPunk #8591,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/fb0a673036717201a31fac42261148/0cfb0a673036717201a31fac42261148.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8565,CryptoPunk #8565,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/42e964fa5495067257da3a51197f59/5442e964fa5495067257da3a51197f59.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8558,CryptoPunk #8558,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/47332048db351b771597dee67d0453/4447332048db351b771597dee67d0453.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8562,CryptoPunk #8562,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/76b6903e4d292be1d78cb87556cac5/de76b6903e4d292be1d78cb87556cac5.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8571,CryptoPunk #8571,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/0dbf90feb58a95a0825f306737537c/910dbf90feb58a95a0825f306737537c.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8590,CryptoPunk #8590,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/9e35ee1f16fc65cd02baee70b68c7e/279e35ee1f16fc65cd02baee70b68c7e.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8563,CryptoPunk #8563,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/9c5f6609b200bfeadd2a763f4bdf95/3a9c5f6609b200bfeadd2a763f4bdf95.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8567,CryptoPunk #8567,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/198ad69abc5eb0900402402027f500/8e198ad69abc5eb0900402402027f500.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8580,CryptoPunk #8580,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/798d5fde0bdcc886b6fdb6ca1b626c/32798d5fde0bdcc886b6fdb6ca1b626c.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8554,CryptoPunk #8554,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/b5f10914726b3937a4acafe5c10635/6ab5f10914726b3937a4acafe5c10635.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8585,CryptoPunk #8585,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/fedf53e6f914d64dcaceb7374dd970/e6fedf53e6f914d64dcaceb7374dd970.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8573,CryptoPunk #8573,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/e5193b2edbf51f07eb972607f7973c/96e5193b2edbf51f07eb972607f7973c.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8560,CryptoPunk #8560,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/9568c0cc8a9eec30da73815bfc0503/839568c0cc8a9eec30da73815bfc0503.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8569,CryptoPunk #8569,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/08c784bf757edf22f51e0ec4bb96fe/2908c784bf757edf22f51e0ec4bb96fe.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8574,CryptoPunk #8574,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/0014d7de2fd43c43e2b8367f61c24b/a10014d7de2fd43c43e2b8367f61c24b.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8577,CryptoPunk #8577,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/cc98e132b1ea4074c89e7216f330ae/78cc98e132b1ea4074c89e7216f330ae.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8581,CryptoPunk #8581,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/b11e7be496268dd0644b796dcf1b45/19b11e7be496268dd0644b796dcf1b45.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8598,CryptoPunk #8598,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/f4f4292500460cfbc03550868c0244/faf4f4292500460cfbc03550868c0244.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8593,CryptoPunk #8593,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/1e1cc4a1a7826c9a9cad1764dae3fb/f21e1cc4a1a7826c9a9cad1764dae3fb.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8568,CryptoPunk #8568,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/01237c33a80a93b4c2f53cfc739ee6/ca01237c33a80a93b4c2f53cfc739ee6.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8599,CryptoPunk #8599,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/264cee1463adf65c4d355cda1700b8/ae264cee1463adf65c4d355cda1700b8.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8592,CryptoPunk #8592,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/ab097ed6366d4ead48d12b5ef4dc7f/38ab097ed6366d4ead48d12b5ef4dc7f.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8588,CryptoPunk #8588,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/5c44589e946f08bba060fbb2c427bd/465c44589e946f08bba060fbb2c427bd.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8561,CryptoPunk #8561,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/d6a395c4fcb858d64ce26c2967ea41/b3d6a395c4fcb858d64ce26c2967ea41.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8586,CryptoPunk #8586,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/c5818044b902643ffa292a2b2a0d35/24c5818044b902643ffa292a2b2a0d35.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8564,CryptoPunk #8564,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/34e36005c1e9b95a9488590c588aa7/9d34e36005c1e9b95a9488590c588aa7.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8498,CryptoPunk #8498,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/39bb214b79790ed82c1b5d540f1bf9/4e39bb214b79790ed82c1b5d540f1bf9.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8547,CryptoPunk #8547,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/a069eb5e564c536f53056468a705c7/bca069eb5e564c536f53056468a705c7.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8461,CryptoPunk #8461,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/05a78b226365c4c21e95aaa9f149c1/b005a78b226365c4c21e95aaa9f149c1.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8488,CryptoPunk #8488,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/541d021717d9845350a788c9366bdf/e4541d021717d9845350a788c9366bdf.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8483,CryptoPunk #8483,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/0d65229bd73b49361b83610426420a/ec0d65229bd73b49361b83610426420a.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8454,CryptoPunk #8454,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/5262a4b1cb855981e5b836febd13f5/af5262a4b1cb855981e5b836febd13f5.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8475,CryptoPunk #8475,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/56d05b251ecc9cab81368dfc4ab745/9656d05b251ecc9cab81368dfc4ab745.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8509,CryptoPunk #8509,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/9e6fdac7164835f7440f4adf86450d/319e6fdac7164835f7440f4adf86450d.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8550,CryptoPunk #8550,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/89fad7770a6413510ef3214fcadaca/5d89fad7770a6413510ef3214fcadaca.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8455,CryptoPunk #8455,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/76f67dac0508eb86188365f2ca47dd/9776f67dac0508eb86188365f2ca47dd.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8457,CryptoPunk #8457,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/0136eaf0b4409e99cf2c3245847362/820136eaf0b4409e99cf2c3245847362.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8469,CryptoPunk #8469,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/00059b9eec066d6c7769cb60bbdea7/3400059b9eec066d6c7769cb60bbdea7.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8529,CryptoPunk #8529,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/b096f29f146fb09414fdca9c380a9c/e0b096f29f146fb09414fdca9c380a9c.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8458,CryptoPunk #8458,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/d1c36635b3104558c6e3bab0461e7a/cfd1c36635b3104558c6e3bab0461e7a.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8527,CryptoPunk #8527,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/86b881a5b152e6d0171a10a3e56531/4586b881a5b152e6d0171a10a3e56531.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8531,CryptoPunk #8531,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/b27ccd80177412ce97b95812531a7e/a4b27ccd80177412ce97b95812531a7e.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8467,CryptoPunk #8467,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/1c9c04756a31db96c7a9644bc22a54/5d1c9c04756a31db96c7a9644bc22a54.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8474,CryptoPunk #8474,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/93df3dd5dce20e0c90765bf5e8468a/d893df3dd5dce20e0c90765bf5e8468a.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8506,CryptoPunk #8506,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/a08c3ef5d9e569969e3a5ab5d672ce/82a08c3ef5d9e569969e3a5ab5d672ce.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8532,CryptoPunk #8532,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/2b0a60119932e9a459d4b8dfd7146f/4e2b0a60119932e9a459d4b8dfd7146f.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8487,CryptoPunk #8487,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/a382c265910ae14f29968b396ebd0d/45a382c265910ae14f29968b396ebd0d.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8526,CryptoPunk #8526,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/97abd58833ad79ee53e6d48ac820a9/d197abd58833ad79ee53e6d48ac820a9.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8504,CryptoPunk #8504,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/ec098934bd889c713e031977b12d92/6aec098934bd889c713e031977b12d92.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8546,CryptoPunk #8546,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/f0687649133e9f76d7af907b91b2f6/02f0687649133e9f76d7af907b91b2f6.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8470,CryptoPunk #8470,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/4139cb597c34f61a35c13f8a65c11b/c34139cb597c34f61a35c13f8a65c11b.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8460,CryptoPunk #8460,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/56756c613ee36a6b17644fb98d35c4/8256756c613ee36a6b17644fb98d35c4.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8480,CryptoPunk #8480,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/c5c7bed76637ecfd9803f4030e930e/96c5c7bed76637ecfd9803f4030e930e.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8510,CryptoPunk #8510,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/77fca6fb41bddd3db8faca1683bba5/2077fca6fb41bddd3db8faca1683bba5.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8543,CryptoPunk #8543,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/02980f12959681b443064aaff7508f/7102980f12959681b443064aaff7508f.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8473,CryptoPunk #8473,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/bd0de6c7caae0ddf88309935efe500/24bd0de6c7caae0ddf88309935efe500.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8497,CryptoPunk #8497,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/dd44333029fc81cba9a6ef11adac74/83dd44333029fc81cba9a6ef11adac74.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8453,CryptoPunk #8453,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/58440e2279d3d30906ef71ee0c4e4a/0d58440e2279d3d30906ef71ee0c4e4a.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8502,CryptoPunk #8502,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/7af9f1ca6f9136fc6d9d216e70d3b7/dc7af9f1ca6f9136fc6d9d216e70d3b7.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8545,CryptoPunk #8545,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/a202586bb4584fc428689c896a0125/43a202586bb4584fc428689c896a0125.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8507,CryptoPunk #8507,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/2d77eb8025342fb890a63b3675f8f8/3b2d77eb8025342fb890a63b3675f8f8.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8494,CryptoPunk #8494,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/2bc3eb59712962d5f95e975ac17d88/ce2bc3eb59712962d5f95e975ac17d88.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8479,CryptoPunk #8479,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/4a3bd3a2fc2173e94b97d1e816b97c/a14a3bd3a2fc2173e94b97d1e816b97c.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8464,CryptoPunk #8464,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/48b0db8986d5f287244b1ee630c7ee/cb48b0db8986d5f287244b1ee630c7ee.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8505,CryptoPunk #8505,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/0543dae108ae2d1e8d940a890a108c/fc0543dae108ae2d1e8d940a890a108c.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8481,CryptoPunk #8481,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/a360f89d8d767627c338382c17a30e/10a360f89d8d767627c338382c17a30e.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8542,CryptoPunk #8542,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/cb032d019353b3a6acedee8ffc278d/85cb032d019353b3a6acedee8ffc278d.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8530,CryptoPunk #8530,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/44815a79a1f0f33f31f63e8aa4bd08/8b44815a79a1f0f33f31f63e8aa4bd08.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8465,CryptoPunk #8465,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/f44a20de8f2784791aa0473f458ddc/9af44a20de8f2784791aa0473f458ddc.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8541,CryptoPunk #8541,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/9d671848f5e5e2bdfcf317ffcb05f6/db9d671848f5e5e2bdfcf317ffcb05f6.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8537,CryptoPunk #8537,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/d6c25b88dc3ae1aa7e528799022751/10d6c25b88dc3ae1aa7e528799022751.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8476,CryptoPunk #8476,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/0aa6c00a33336c51669c004ba5f03c/f70aa6c00a33336c51669c004ba5f03c.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8548,CryptoPunk #8548,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/ee582442d7ef743cf6c985854b350b/ddee582442d7ef743cf6c985854b350b.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8534,CryptoPunk #8534,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/5b3fef28fc10d36584280103457388/935b3fef28fc10d36584280103457388.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
8540,CryptoPunk #8540,,,https://i2c.seadn.io/ethereum/0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb/a8505b8af9924e88a2f11fe564bd9d/02a8505b8af9924e88a2f11fe564bd9d.png,,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,,cryptopunks,[],0,0,,,,,False,4997.5
